,,,,,,,,,,,,,,,,
,,,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,,2019
,# Days,,31,28,31,30,31,30,31,31,30,31,30,31,,=SUM(D3:O3)
,,,,,,,,,,,,,,,,
,Monthly Average Electricity Price ($/MWh),,=AVERAGE(D12:D35),=AVERAGE(E12:E35),=AVERAGE(F12:F35),=AVERAGE(G12:G35),=AVERAGE(H12:H35),=AVERAGE(I12:I35),=AVERAGE(J12:J35),=AVERAGE(K12:K35),=AVERAGE(L12:L35),=AVERAGE(M12:M35),=AVERAGE(N12:N35),=AVERAGE(O12:O35),,=AVERAGE(D5:O5)
,Total Solar Generation (MWh),,=SUM(D38:D61)*D$3,=SUM(E38:E61)*E$3,=SUM(F38:F61)*F$3,=SUM(G38:G61)*G$3,=SUM(H38:H61)*H$3,=SUM(I38:I61)*I$3,=SUM(J38:J61)*J$3,=SUM(K38:K61)*K$3,=SUM(L38:L61)*L$3,=SUM(M38:M61)*M$3,=SUM(N38:N61)*N$3,=SUM(O38:O61)*O$3,,=SUM(D6:O6)
,Total Revenue ($),,"=SUMPRODUCT(D12:D35,D38:D61)*D$3","=SUMPRODUCT(E12:E35,E38:E61)*E$3","=SUMPRODUCT(F12:F35,F38:F61)*F$3","=SUMPRODUCT(G12:G35,G38:G61)*G$3","=SUMPRODUCT(H12:H35,H38:H61)*H$3","=SUMPRODUCT(I12:I35,I38:I61)*I$3","=SUMPRODUCT(J12:J35,J38:J61)*J$3","=SUMPRODUCT(K12:K35,K38:K61)*K$3","=SUMPRODUCT(L12:L35,L38:L61)*L$3","=SUMPRODUCT(M12:M35,M38:M61)*M$3","=SUMPRODUCT(N12:N35,N38:N61)*N$3","=SUMPRODUCT(O12:O35,O38:O61)*O$3",,=SUM(D7:O7)
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Forecasted Hourly Average Electricity Price ($/MWh),,,,,,,,,,,,,,,,
,Hour Ending,1,31.18899641577059,32.15244094488189,27.576379928315433,31.833925925925918,26.90903225806452,28.54918518518519,28.155519713261636,27.595197132616487,28.54218518518519,30.48946236559142,27.14507407407409,30.708207885304645,,
,,2,27.968494623655932,30.349448818897635,24.579032258064526,28.57040740740741,24.98326164874553,27.107555555555546,27.01383512544803,25.77508960573476,26.737777777777787,26.77222222222222,26.78877777777777,27.72612903225805,,
,,3,26.366344086021495,24.428976377952765,21.16851851851853,22.93677777777778,17.984301075268817,22.290962962962944,22.295268817204285,24.28878136200718,24.362111111111105,25.268279569892485,26.031925925925908,25.36480286738351,,
,,4,27.890752688172043,24.807598425196836,19.878745519713288,20.322148148148152,14.716523297491042,15.972962962962965,19.66867383512546,23.125197132616478,23.39622222222222,25.061971326164873,27.084555555555557,26.09688172043011,,
,,5,28.34236559139785,27.818622047244116,21.195376344086014,22.041518518518522,19.63121863799285,18.40396296296297,20.86605734767025,23.749928315412173,24.29651851851853,28.467491039426523,27.754814814814832,28.92544802867385,,
,,6,31.85229390681001,32.521535433070866,26.40437275985665,27.13162962962965,26.068745519713268,24.726370370370365,24.82362007168457,25.906917562724036,27.681999999999995,29.661397849462382,32.73037037037038,31.291612903225797,,
,,7,44.73261648745519,43.379015748031485,31.894802867383518,30.47300000000001,19.11143369175626,23.05014814814814,22.096093189964165,25.194301075268818,27.682962962962947,32.551111111111126,36.43614814814812,40.138781362007194,,
,,8,49.089999999999996,41.24192913385829,42.89182795698927,31.733814814814824,22.548996415770624,23.980259259259242,24.60487455197133,27.63401433691757,27.952962962962964,37.87691756272404,35.54081481481481,41.02240143369176,,
,,9,35.61659498207886,37.63161417322834,31.33853046594983,23.160851851851845,17.957060931899655,18.377814814814812,24.350967741935484,24.81301075268817,27.222925925925903,32.995197132616475,32.75862962962961,37.09050179211469,,
,,10,34.2669892473118,28.499960629921258,26.058064516129033,20.99300000000003,18.7552688172043,24.328999999999997,28.693189964157728,26.33616487455198,26.427518518518518,30.59867383512544,27.846851851851874,33.68820788530466,,
,,11,33.40068100358427,29.88409448818897,25.502903225806445,22.585111111111136,21.74279569892475,27.09696296296297,31.763440860215027,31.60519713261649,29.180148148148138,32.37426523297492,31.7995185185185,33.925125448028695,,
,,12,34.51179211469531,28.004606299212625,25.769103942652322,25.059259259259274,25.282437275985675,31.166814814814806,35.121254480286744,36.41741935483873,32.92477777777779,33.91652329749107,28.03903703703706,29.359426523297472,,
,,13,33.679856630824354,26.095748031496075,27.48218637992832,26.91725925925924,31.05903225806455,31.35540740740742,44.18910394265233,40.723225806451595,34.992962962962935,36.49896057347671,29.69870370370369,28.552365591397855,,
,,14,33.15046594982075,27.99850393700787,24.811433691756264,25.705592592592573,30.679856630824386,31.35951851851851,43.843620071684576,47.58759856630824,41.86381481481481,35.6869534050179,35.96640740740741,28.744946236559137,,
,,15,32.12634408602148,26.640354330708657,23.009677419354837,22.57522222222222,33.15924731182796,36.52114814814814,52.13086021505379,60.33727598566309,52.054407407407396,38.89856630824375,34.79003703703704,26.133405017921152,,
,,16,31.867275985663106,32.243582677165364,27.20129032258063,27.61037037037037,33.332724014336925,41.58577777777778,59.67433691756276,70.01351254480286,59.369962962962965,48.76505376344085,40.73459259259258,33.261254480286745,,
